plot,sub_plot,sub_sub_plot,year_of_1st_split,year_of_2nd_split,harvest_year,fertilizer_code,lime_factor_level,lime_rate,lime_date,fym_factor_level,fym_amount,fym_n,rape_cake_factor_level,rape_cake_n,n_factor_level,fertilizer_n_amount,p_factor_level,p_amount,k_factor_level,k_amount,na_factor_level,na_amount,mg_factor_level,mg_amount,sow_date,cultivar,area_ha,grain,straw,grain_%_n,note_id
5,a,*,1905.000,*,1912,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1911-11-02 00:00:00,Square-Head's Master,0.050,1.502,2.286,*,*
5,a,*,1905.000,*,1913,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1912-10-25 00:00:00,Webb's Red Standard,0.050,0.885,1.421,*,*
5,a,*,1905.000,*,1914,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1913-10-17 00:00:00,Square-Head's Master,0.050,0.565,0.712,*,*
5,a,*,1905.000,*,1915,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1914-10-27 00:00:00,Red Standard,0.050,1.363,1.886,*,*
5,a,*,1905.000,*,1916,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1915-10-29 00:00:00,Red Standard,0.050,0.506,1.084,*,*
5,a,*,1905.000,*,1917,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1916-10-25 00:00:00,Red Standard,0.050,0.704,0.827,*,*
5,a,*,1905.000,*,1918,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1917-10-26 00:00:00,Little Joss,0.050,1.401,2.247,*,*
5,a,*,1905.000,*,1919,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1918-10-24 00:00:00,Little Joss,0.050,0.555,0.910,*,*
5,a,*,1905.000,*,1920,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1919-11-05 00:00:00,Little Joss,0.050,1.088,1.507,*,*
5,a,*,1905.000,*,1921,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1920-10-15 00:00:00,Yeoman,0.050,0.549,0.785,*,*
5,a,*,1905.000,*,1922,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1921-10-10 00:00:00,Red Standard,0.050,0.978,1.816,*,*
5,a,*,1905.000,*,1923,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1922-10-26 00:00:00,Red Standard,0.050,0.105,0.278,*,*
5,a,*,1905.000,*,1924,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1923-10-19 00:00:00,Red Standard,0.050,0.256,0.995,*,*
5,a,*,1905.000,*,1925,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1924-11-18 00:00:00,Yeoman,0.050,0.000,0.000,*,*
5,a,*,1905.000,*,1926,N1PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1925-10-14 00:00:00,Yeoman,0.050,0.721,3.161,*,*
5,b,*,1905.000,*,1877,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,01/11/1876,Browick Wheat,0.100,2.314,4.896,*,22
5,b,*,1905.000,*,1878,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,05/11/1877,Browick Wheat,0.100,0.871,2.346,*,*
5,b,*,1905.000,*,1879,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,02/11/1878,Browick Wheat,0.100,1.659,4.423,*,*
5,b,*,1905.000,*,1880,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,13/11/1879,Browick Wheat,0.100,1.449,4.000,*,*
5,b,*,1905.000,*,1881,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,22/10/1880,Browick Wheat,0.100,2.601,3.782,*,*
5,b,*,1905.000,*,1882,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,18/10/1881,Browick Wheat,0.100,2.345,4.750,*,*
5,b,*,1905.000,*,1883,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,19/10/1882,Browick Wheat,0.100,2.250,4.580,*,*
5,b,*,1905.000,*,1884,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,22/10/1883,Browick Wheat,0.100,3.035,4.962,*,*
5,b,*,1905.000,*,1885,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,21/10/1884,Browick Wheat,0.100,2.484,4.191,*,*
5,b,*,1905.000,*,1886,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,14/10/1885,Browick Wheat,0.100,1.433,2.194,*,*
5,b,*,1905.000,*,1887,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,13/10/1886,Browick Wheat,0.100,1.901,3.639,*,*
5,b,*,1905.000,*,1888,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,13/10/1887,Browick Wheat,0.100,1.516,2.941,*,*
5,b,*,1905.000,*,1889,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,07/11/1888,Browick Red,0.100,2.384,4.752,*,*
5,b,*,1905.000,*,1890,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,24/10/1889,Browick Red,0.100,2.045,3.358,*,*
5,b,*,1905.000,*,1891,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,16/10/1890,Browick Red,0.100,2.177,4.102,*,*
5,b,*,1905.000,*,1892,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,04/11/1891,White-chaffed Browick,0.100,1.665,2.998,*,*
5,b,*,1905.000,*,1893,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,17/10/1892,White-chaffed Browick,0.100,0.930,1.181,*,*
5,b,*,1905.000,*,1894,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,14/10/1893,White-chaffed Browick,0.100,3.732,5.630,*,*
5,b,*,1905.000,*,1895,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,18/10/1894,White-chaffed Browick,0.100,1.045,1.516,*,*
5,b,*,1905.000,*,1896,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,28/10/1895,White-chaffed Browick,0.100,1.980,2.658,*,*
5,b,*,1905.000,*,1897,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,03/10/1896,White-chaffed Browick,0.100,1.536,2.396,*,*
5,b,*,1905.000,*,1898,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,12/10/1897,Stand Up,0.100,3.268,4.560,*,*
5,b,*,1905.000,*,1899,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,04/11/1898,White-chaffed Browick,0.100,2.053,2.955,*,*
5,b,*,1905.000,*,1900,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,25/10/1899,White-chaffed Browick,0.100,1.755,2.254,*,*
5,b,*,1905.000,*,1901,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1900-10-24 00:00:00,Street's Imperial,0.100,0.890,1.093,*,*
5,b,*,1905.000,*,1902,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1901-10-18 00:00:00,White Monarch,0.100,2.048,3.524,*,*
5,b,*,1905.000,*,1903,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1902-10-21 00:00:00,Grey-chaffed Browick,0.100,1.606,2.367,*,*
5,b,*,1905.000,*,1904,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1903-11-01 00:00:00,Square-Head's Master,0.100,0.295,0.446,*,*
5,b,*,1905.000,*,1905,N2PKNaMg,L2,4.500,Jan 1905,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1904-10-14 00:00:00,Square-Head's Master,0.050,1.424,2.340,*,8
5,b,*,1905.000,*,1906,N2PKNaMg,L2,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1905-10-11 00:00:00,Square-Head's Master,0.050,2.274,2.485,*,*
5,b,*,1905.000,*,1907,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1906-10-20 00:00:00,Square-Head's Master,0.050,2.399,3.998,*,13
5,b,*,1905.000,*,1908,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1907-11-05 00:00:00,Square-Head's Master,0.050,1.281,1.819,*,*
5,b,*,1905.000,*,1909,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1908-10-15 00:00:00,Street's Imperial,0.050,1.679,2.771,*,*
5,b,*,1905.000,*,1910,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1909-11-09 00:00:00,Square-Head's Master,0.050,1.678,2.484,*,*
5,b,*,1905.000,*,1911,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1910-10-15 00:00:00,Square-Head's Master,0.050,1.080,1.358,*,*
5,b,*,1905.000,*,1912,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1911-11-02 00:00:00,Square-Head's Master,0.050,1.575,2.322,*,*
5,b,*,1905.000,*,1913,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1912-10-25 00:00:00,Webb's Red Standard,0.050,1.662,1.989,*,*
5,b,*,1905.000,*,1914,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1913-10-17 00:00:00,Square-Head's Master,0.050,1.375,1.549,*,*
5,b,*,1905.000,*,1915,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1914-10-27 00:00:00,Red Standard,0.050,1.486,1.732,*,*
5,b,*,1905.000,*,1916,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1915-10-29 00:00:00,Red Standard,0.050,0.891,1.458,*,*
5,b,*,1905.000,*,1917,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1916-10-25 00:00:00,Red Standard,0.050,1.115,1.141,*,*
5,b,*,1905.000,*,1918,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1917-10-26 00:00:00,Little Joss,0.050,1.903,2.744,*,*
5,b,*,1905.000,*,1919,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1918-10-24 00:00:00,Little Joss,0.050,0.815,1.199,*,*
5,b,*,1905.000,*,1920,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1919-11-05 00:00:00,Little Joss,0.050,1.284,1.692,*,*
5,b,*,1905.000,*,1921,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1920-10-15 00:00:00,Yeoman,0.050,1.036,1.935,*,*
5,b,*,1905.000,*,1922,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1921-10-10 00:00:00,Red Standard,0.050,1.151,2.120,*,*
5,b,*,1905.000,*,1923,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1922-10-26 00:00:00,Red Standard,0.050,0.450,0.928,*,*
5,b,*,1905.000,*,1924,N1PK(NaMg),L2,4.500,1924,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1923-10-19 00:00:00,Red Standard,0.050,0.400,1.255,*,*
5,b,*,1905.000,*,1925,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1924-11-18 00:00:00,Yeoman,0.050,0.078,0.476,*,*
5,b,*,1905.000,*,1926,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1925-10-14 00:00:00,Yeoman,0.050,1.027,2.863,*,*
6,*,*,*,*,1877,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,01/11/1876,Browick Wheat,0.100,2.163,4.630,*,*
6,*,*,*,*,1878,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,05/11/1877,Browick Wheat,0.100,0.943,2.971,*,*
6,*,*,*,*,1879,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,02/11/1878,Browick Wheat,0.100,1.572,4.608,*,*
6,*,*,*,*,1880,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,13/11/1879,Browick Wheat,0.100,1.348,3.028,*,*
6,*,*,*,*,1881,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,22/10/1880,Browick Wheat,0.100,3.040,4.635,*,*
6,*,*,*,*,1882,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,18/10/1881,Browick Wheat,0.100,2.162,4.921,*,*
6,*,*,*,*,1883,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,19/10/1882,Browick Wheat,0.100,2.503,4.742,2.120,*
6,*,*,*,*,1884,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,22/10/1883,Browick Wheat,0.100,2.834,5.233,*,*
6,*,*,*,*,1885,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,21/10/1884,Browick Wheat,0.100,2.555,4.787,2.050,*
6,*,*,*,*,1886,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,14/10/1885,Browick Wheat,0.100,2.044,3.187,2.360,*
6,*,*,*,*,1887,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,13/10/1886,Browick Wheat,0.100,2.663,4.701,2.160,*
6,*,*,*,*,1888,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,13/10/1887,Browick Wheat,0.100,1.811,3.832,2.350,*
6,*,*,*,*,1889,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,07/11/1888,Browick Red,0.100,1.983,4.584,1.880,*
6,*,*,*,*,1890,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,24/10/1889,Browick Red,0.100,2.202,3.926,1.950,*
6,*,*,*,*,1891,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,16/10/1890,Browick Red,0.100,2.709,4.937,1.780,*
6,*,*,*,*,1892,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,04/11/1891,White-chaffed Browick,0.100,1.380,3.256,1.750,*
6,*,*,*,*,1893,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,17/10/1892,White-chaffed Browick,0.100,0.928,1.169,*,*
6,*,*,*,*,1894,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,14/10/1893,White-chaffed Browick,0.100,2.800,4.732,*,*
6,*,*,*,*,1895,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,18/10/1894,White-chaffed Browick,0.100,1.383,1.755,2.390,*
6,*,*,*,*,1896,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,28/10/1895,White-chaffed Browick,0.100,1.594,2.402,2.490,*
6,*,*,*,*,1897,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,03/10/1896,White-chaffed Browick,0.100,1.336,2.564,2.200,*
6,*,*,*,*,1898,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,12/10/1897,Stand Up,0.100,2.328,3.980,2.100,*
6,*,*,*,*,1899,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,04/11/1898,White-chaffed Browick,0.100,2.135,3.889,1.980,*
6,*,*,*,*,1900,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,25/10/1899,White-chaffed Browick,0.100,1.568,2.517,2.260,*
6,*,*,*,*,1901,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1900-10-24 00:00:00,Street's Imperial,0.100,1.414,1.366,2.860,*
6,*,*,*,*,1902,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1901-10-18 00:00:00,White Monarch,0.100,2.377,4.729,*,*
6,*,*,*,*,1903,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1902-10-21 00:00:00,Grey-chaffed Browick,0.100,1.473,2.729,1.990,*
6,*,*,*,*,1904,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1903-11-01 00:00:00,Square-Head's Master,0.100,0.873,1.434,2.180,*
6,*,*,*,*,1905,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1904-10-14 00:00:00,Square-Head's Master,0.100,1.608,2.867,2.320,*
6,*,*,*,*,1906,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1905-10-11 00:00:00,Square-Head's Master,0.100,1.575,2.316,2.080,*
6,*,*,*,*,1907,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1906-10-20 00:00:00,Square-Head's Master,0.100,1.610,3.274,1.680,13
6,*,*,*,*,1908,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1907-11-05 00:00:00,Square-Head's Master,0.100,1.819,2.667,1.590,*
6,*,*,*,*,1909,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1908-10-15 00:00:00,Street's Imperial,0.100,0.960,2.025,1.820,*
6,*,*,*,*,1910,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1909-11-09 00:00:00,Square-Head's Master,0.100,1.625,3.218,1.660,*
6,*,*,*,*,1911,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1910-10-15 00:00:00,Square-Head's Master,0.100,1.208,1.774,2.170,*
6,*,*,*,*,1912,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1911-11-02 00:00:00,Square-Head's Master,0.100,0.618,1.622,2.030,*
6,*,*,*,*,1913,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1912-10-25 00:00:00,Webb's Red Standard,0.100,1.600,2.496,1.840,*
6,*,*,*,*,1914,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1913-10-17 00:00:00,Square-Head's Master,0.100,0.492,0.760,2.170,*
6,*,*,*,*,1915,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1914-10-27 00:00:00,Red Standard,0.100,1.403,1.836,2.470,*
6,*,*,*,*,1916,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1915-10-29 00:00:00,Red Standard,0.100,0.878,1.918,2.080,*
6,*,*,*,*,1917,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1916-10-25 00:00:00,Red Standard,0.100,1.907,2.290,1.950,*
6,*,*,*,*,1918,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1917-10-26 00:00:00,Little Joss,0.100,1.436,2.457,1.780,*
6,*,*,*,*,1919,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1918-10-24 00:00:00,Little Joss,0.100,1.068,1.403,2.240,*
6,*,*,*,*,1920,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1919-11-05 00:00:00,Little Joss,0.100,1.242,2.089,*,*
6,*,*,*,*,1921,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1920-10-15 00:00:00,Yeoman,0.100,1.424,2.113,1.730,*
6,*,*,*,*,1922,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1921-10-10 00:00:00,Red Standard,0.100,0.954,1.697,1.890,*
6,*,*,*,*,1923,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1922-10-26 00:00:00,Red Standard,0.100,0.896,1.412,2.020,*
6,*,*,*,*,1924,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1923-10-19 00:00:00,Red Standard,0.100,0.958,2.617,1.500,*
6,*,*,*,*,1925,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1924-11-18 00:00:00,Yeoman,0.100,0.213,0.342,1.930,*
6,*,*,*,*,1926,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1925-10-14 00:00:00,Yeoman,0.100,0.682,2.136,1.850,*
7,*,*,*,*,1877,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,01/11/1876,Browick Wheat,0.100,1.432,2.480,*,*
7,*,*,*,*,1878,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,05/11/1877,Browick Wheat,0.100,0.788,2.364,*,*
7,*,*,*,*,1879,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,02/11/1878,Browick Wheat,0.100,0.420,1.665,*,*
7,*,*,*,*,1880,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,13/11/1879,Browick Wheat,0.100,0.766,1.963,*,*
7,*,*,*,*,1881,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,22/10/1880,Browick Wheat,0.100,1.670,2.494,*,*
7,*,*,*,*,1882,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,18/10/1881,Browick Wheat,0.100,0.821,2.277,*,*
7,*,*,*,*,1883,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,19/10/1882,Browick Wheat,0.100,1.219,2.327,*,*
7,*,*,*,*,1884,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,22/10/1883,Browick Wheat,0.100,1.765,2.864,2.070,*
7,*,*,*,*,1885,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,21/10/1884,Browick Wheat,0.100,1.358,2.131,2.040,*
7,*,*,*,*,1886,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,14/10/1885,Browick Wheat,0.100,0.902,1.521,*,*
7,*,*,*,*,1887,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,13/10/1886,Browick Wheat,0.100,1.541,2.477,*,*
7,*,*,*,*,1888,None,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,13/10/1887,Browick Wheat,0.100,0.532,1.782,*,*
