year,block,main_plot,sub_plot,rotation_factor_level_code,n_or_c_treatment,phase_number,test_or_treatment_crop,crop_name,crop_code,crop_variety,note_id
1973,4,35,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1973,4,36,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1973,4,37,1,Rpn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1973,4,37,2,Rpc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1973,4,38,1,Rpn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1973,4,38,2,Rpc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1973,4,39,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1973,4,40,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1974,1,1,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,2,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,3,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,4,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,5,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,6,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,7,1,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,1,7,2,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,1,8,1,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,1,8,2,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,1,9,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,1,10,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,2,11,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1974,2,12,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1974,2,13,1,Rpc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,2,13,2,Rpn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,2,14,1,Rpc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,2,14,2,Rpn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,2,15,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1974,2,16,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1974,2,17,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1974,2,18,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1974,2,19,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,2,20,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,3,21,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,22,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,23,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,24,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,25,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,26,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,27,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,28,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1974,3,29,1,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,3,29,2,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,3,30,1,Rc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,3,30,2,Rn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,4,31,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1974,4,32,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1974,4,33,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,4,34,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1974,4,35,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1974,4,36,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1974,4,37,1,Rpn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,4,37,2,Rpc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,4,38,1,Rpn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,4,38,2,Rpc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1974,4,39,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1974,4,40,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1975,1,1,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,2,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,3,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,4,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,5,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,6,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,7,1,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,1,7,2,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,1,8,1,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,1,8,2,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,1,9,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,1,10,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,2,11,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1975,2,12,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1975,2,13,1,Rpc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,2,13,2,Rpn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,2,14,1,Rpc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,2,14,2,Rpn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,2,15,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1975,2,16,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1975,2,17,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1975,2,18,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1975,2,19,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,2,20,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,3,21,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,22,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,23,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,24,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,25,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,26,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,27,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,28,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1975,3,29,1,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,3,29,2,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,3,30,1,Rc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,3,30,2,Rn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,4,31,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1975,4,32,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1975,4,33,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,4,34,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1975,4,35,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1975,4,36,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1975,4,37,1,Rpn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,4,37,2,Rpc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,4,38,1,Rpn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,4,38,2,Rpc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1975,4,39,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1975,4,40,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1976,1,1,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1976,1,2,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1976,1,3,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1976,1,4,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1976,1,5,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,1,6,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,1,7,1,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,1,7,2,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,1,8,1,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,1,8,2,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,1,9,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1976,1,10,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1976,2,11,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,12,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,13,1,Rpc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,2,13,2,Rpn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,2,14,1,Rpc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,2,14,2,Rpn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,2,15,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,16,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,17,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,18,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,19,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,2,20,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,3,21,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,3,22,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Europe,*
1976,3,23,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1976,3,24,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1976,3,25,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1976,3,26,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1976,3,27,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1976,3,28,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1976,3,29,1,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,3,29,2,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,3,30,1,Rc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,3,30,2,Rn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,4,31,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,32,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,33,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,34,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,35,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,36,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,37,1,Rpn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,4,37,2,Rpc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,4,38,1,Rpn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,4,38,2,Rpc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1976,4,39,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1976,4,40,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1977,1,1,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1977,1,2,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1977,1,3,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,1,4,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,1,5,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,1,6,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,1,7,1,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,1,7,2,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,1,8,1,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,1,8,2,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,1,9,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1977,1,10,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1977,2,11,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,12,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,13,1,Rpc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,2,13,2,Rpn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,2,14,1,Rpc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,2,14,2,Rpn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,2,15,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,16,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,17,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,18,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,19,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,2,20,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,3,21,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,3,22,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Europe,*
1977,3,23,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1977,3,24,*,Ln,*,2,2nd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1977,3,25,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,3,26,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1977,3,27,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1977,3,28,*,Lc,*,2,2nd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1977,3,29,1,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,3,29,2,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,3,30,1,Rc,c,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,3,30,2,Rn,n,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,4,31,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,32,*,Ln,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,33,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,34,*,Lu,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,35,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,36,*,Lc,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,37,1,Rpn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,4,37,2,Rpc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,4,38,1,Rpn,n,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,4,38,2,Rpc,c,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1977,4,39,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1977,4,40,*,A,*,5,2nd test crop,Winter wheat,WW,Cappelle,*
1978,1,1,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1978,1,2,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1978,1,3,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1978,1,4,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1978,1,5,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1978,1,6,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1978,1,7,1,Rn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,1,7,2,Rc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,1,8,1,Rn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,1,8,2,Rc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,1,9,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1978,1,10,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1978,2,11,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,12,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,13,1,Rpc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,2,13,2,Rpn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,2,14,1,Rpc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,2,14,2,Rpn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,2,15,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,16,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,17,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,18,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,19,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,2,20,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,3,21,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1978,3,22,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Europe,*
1978,3,23,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1978,3,24,*,Ln,*,3,3rd treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1978,3,25,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1978,3,26,*,A,*,3,3rd treatment crop,Spring oats,O,Manod,*
1978,3,27,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1978,3,28,*,Lc,*,3,3rd treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1978,3,29,1,Rc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,3,29,2,Rn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,3,30,1,Rc,c,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,3,30,2,Rn,n,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,4,31,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,4,32,*,Ln,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,4,33,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,4,34,*,Lu,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,4,35,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,4,36,*,Lc,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,4,37,1,Rpn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,4,37,2,Rpc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,4,38,1,Rpn,n,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,4,38,2,Rpc,c,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1978,4,39,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1978,4,40,*,A,*,6,3rd test crop,Winter wheat,WW,Cappelle,*
1979,1,1,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,1,2,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,1,3,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,1,4,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,1,5,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,1,6,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,1,7,1,Rn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,1,7,2,Rc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,1,8,1,Rn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,1,8,2,Rc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,1,9,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,1,10,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,2,11,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1979,2,12,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1979,2,13,1,Rpc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,2,13,2,Rpn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,2,14,1,Rpc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,2,14,2,Rpn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,2,15,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1979,2,16,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,3
1979,2,17,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1979,2,18,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1979,2,19,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Vertus,*
1979,2,20,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Vertus,*
1979,3,21,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,22,*,Lu,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,23,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,24,*,Ln,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,25,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,26,*,A,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,27,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,28,*,Lc,*,4,1st test crop,Potatoes,P,Pentland Crown,*
1979,3,29,1,Rc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,3,29,2,Rn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,3,30,1,Rc,c,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,3,30,2,Rn,n,4,1st test crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,4,31,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1979,4,32,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,3
1979,4,33,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Vertus,*
1979,4,34,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Vertus,*
1979,4,35,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1979,4,36,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,3
1979,4,37,1,Rpn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,4,37,2,Rpc,c,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
1979,4,38,1,Rpn,n,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass seed mix,3
