site,plot_id,plot,split_plot,sub_plot,year_of_split,subsequent_plots_1,year_of_split_1,subsequent_plots_2,year_of_split_2,harvest_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,start_cut_1,end_cut_1,start_cart_1,end_cart_1,harvest_area_cut_1,yield_dry_matter_cut_1,yield_dry_matter_cut_1_forage_harvester,start_cut_2,end_cut_2,start_cart_cut_2,end_cart_cut_2,harvest_area_cut_2,yield_dry_matter_cut_2,note_id
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1905,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1905-07-08,1905-07-08,1905-07-13,1905-07-13,0.033,4.482,*,1905-09-25,1905-09-26,1905-10-04,1905-10-04,0.065,0.829,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1906,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1906-07-04,1906-07-05,1906-07-07,1906-07-07,0.033,4.091,*,*,*,*,*,*,*,"7, 8"
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1907,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1907-07-15,1907-07-15,1907-07-18,1907-07-18,0.033,5.258,*,1907-10-05,1907-10-07,1907-10-25,1907-10-25,0.065,1.221,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1908,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1908-06-23,1908-06-23,1908-06-26,1908-06-26,0.033,3.679,*,1908-09-29,1908-09-29,1908-10-02,1908-10-02,0.065,0.935,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1909,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1909-07-03,1909-07-03,1909-07-09,1909-07-09,0.033,2.756,*,1909-10-29,1909-10-30,1909-11-02,1909-11-02,0.065,0.829,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1910,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1910-06-22,1910-06-24,1910-07-12,1910-07-12,0.033,3.079,*,1910-11-15,1910-11-17,1910-11-19,1910-11-19,0.065,0.605,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1911,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1911-06-30,1911-07-01,1911-07-05,1911-07-05,0.033,3.776,*,*,*,*,*,*,*,"7, 8"
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1912,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1912-06-19,1912-06-19,1912-06-22,1912-06-22,0.033,2.797,*,1912-09-10,1912-09-11,1912-09-21,1912-09-21,0.065,1.156,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1913,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1913-06-25,1913-06-25,1913-06-30,1913-06-30,0.033,4.208,*,1913-09-11,1913-09-12,1913-09-18,1913-09-18,0.065,0.389,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1914,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1914-06-23,1914-06-24,1914-06-25,1914-06-26,0.033,3.587,*,*,*,*,*,*,2.425,"7, 8"
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1915,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1915-06-22,1915-06-22,1915-06-26,1915-06-26,0.033,2.826,*,1915-09-17,1915-09-17,1915-09-21,1915-09-21,0.033,2.177,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1916,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1916-06-21,1916-06-21,1916-07-04,1916-07-04,0.033,2.746,*,1916-03-09,1916-03-13,1916-03-14,1916-03-14,0.065,0.220,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1917,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1917-07-06,1917-07-11,1917-07-13,1917-07-13,0.033,3.484,*,1917-12-07,1917-12-18,1917-12-27,1917-12-27,0.065,1.650,8
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1918,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1918-06-27,1918-06-27,1918-07-03,1918-07-04,0.033,3.801,*,1918-09-17,1918-09-17,1918-09-25,1918-09-25,0.033,0.942,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1919,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1919-06-17,1919-06-17,1919-06-18,1919-06-18,0.033,2.451,*,1919-09-23,1919-09-24,1919-09-30,1919-09-30,0.033,1.126,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1920,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,5.000,1,0,0,0,1920-06-24,1920-06-24,1920-06-25,1920-06-26,0.033,3.658,*,1920-09-10,1920-09-11,1920-09-28,1920-09-28,0.033,0.955,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1921,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1921-06-25,1921-06-25,1921-06-27,1921-06-27,0.033,2.726,*,*,*,*,*,*,*,7
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1922,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1922-06-27,1922-06-27,1922-07-10,1922-07-10,0.033,1.988,*,1922-10-07,1922-10-07,1922-10-17,1922-10-17,0.033,1.476,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1923,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1923-06-19,1923-06-19,1923-06-23,1923-06-23,0.033,3.703,*,1923-12-20,1923-01-12,1923-01-17,1923-01-17,0.033,0.387,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1924,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1924-06-25,1924-06-25,1924-06-28,1924-06-28,0.033,4.905,*,*,*,*,*,*,*,7
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1925,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1925-06-13,1925-06-13,1925-06-17,1925-06-17,0.033,4.218,*,1925-09-10,1925-09-10,1925-09-18,1925-09-18,0.033,1.427,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1926,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1926-06-15,1926-06-15,1926-06-22,1926-06-22,0.033,3.414,*,1926-09-09,1926-09-09,1926-09-15,1926-09-15,0.033,1.714,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1927,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1927-07-05,1927-07-06,1927-07-18,1927-07-19,0.033,2.182,*,1927-09-16,1927-09-20,1927-09-22,1927-09-24,0.033,0.991,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1928,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1928-06-25,1928-06-27,1928-07-02,1928-07-02,0.033,3.445,*,1928-09-27,1928-09-28,1928-10-05,1928-10-06,0.033,0.622,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1929,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1929-07-05,1929-07-06,1929-07-10,1929-07-11,0.033,2.627,*,1929-10-08,1929-10-09,1929-10-10,1929-10-10,0.033,0.138,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1930,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1930-06-26,1930-06-28,1930-07-02,1930-07-04,0.033,3.491,*,1930-10-17,1930-10-21,1930-10-22,1930-10-24,0.033,1.263,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1931,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1931-06-25,1931-06-27,1931-06-30,1931-07-01,0.033,3.511,*,1931-11-10,1931-11-13,1931-11-13,1931-11-13,0.033,1.082,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1932,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1932-06-23,1932-06-24,1932-06-28,1932-07-04,0.033,3.731,*,1932-09-12,1932-09-14,1932-09-22,1932-09-28,0.033,1.284,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1933,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1933-06-20,1933-06-22,1933-06-27,1933-06-29,0.033,2.879,*,*,*,*,*,*,*,7
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1934,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1934-06-26,1934-06-28,1934-07-03,1934-07-05,0.033,3.597,*,*,*,*,*,*,*,7
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1935,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1935-06-24,1935-06-26,1935-07-01,1935-07-03,0.033,3.520,*,1935-09-23,1935-09-26,1935-10-02,1935-10-07,0.033,0.331,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1936,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1936-06-24,1936-06-26,1936-07-06,1936-07-07,0.033,2.933,*,1936-10-13,1936-10-16,1936-11-11,1936-11-16,0.033,1.103,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1937,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1937-06-10,1937-06-12,1937-06-19,1937-06-22,0.033,3.690,*,1937-10-15,1937-10-18,1937-11-12,1937-11-13,0.033,1.215,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1938,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1938-06-23,1938-06-24,1938-06-30,1938-07-04,0.033,1.890,*,1938-10-31,1938-11-02,1938-11-07,1938-11-08,0.033,0.314,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1939,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1939-06-29,1939-07-01,1939-07-05,1939-07-11,0.033,3.614,*,1939-09-26,1939-09-28,1939-10-03,1939-10-13,0.033,1.951,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1940,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1940-06-18,1940-06-20,1940-06-21,1940-06-25,0.033,3.504,*,*,*,*,*,*,*,7
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1941,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1941-06-23,1941-06-25,1931-06-27,1931-06-30,0.033,3.686,*,1941-09-26,1941-10-01,1941-10-21,1941-10-28,0.033,0.838,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1942,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1942-06-08,1942-06-10,1942-06-17,1942-06-18,0.033,2.999,*,1942-09-18,1942-09-19,1942-10-19,1942-11-22,0.033,0.334,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1943,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1943-06-17,1943-06-21,1943-06-23,1943-06-25,0.033,3.395,*,1943-10-22,1943-11-25,1943-11-23,1943-11-25,0.033,0.052,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1944,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1944-06-20,1944-06-21,1944-06-22,1944-06-24,0.033,1.932,*,1944-11-18,1944-11-22,1944-11-18,1944-11-22,0.033,0.366,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1945,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1945-06-18,1945-06-19,1945-06-20,1945-06-23,0.033,3.830,*,1945-11-06,1945-11-09,1945-11-09,1945-11-10,0.033,0.797,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1946,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1946-06-20,1946-06-22,1946-06-25,1946-06-28,0.033,2.969,*,1946-12-02,1946-12-24,1946-12-03,1946-12-24,0.033,1.082,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1947,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1947-06-12,1947-06-13,1947-06-16,1947-06-23,0.033,3.551,*,1947-09-01,1947-09-02,1947-09-03,1947-09-03,0.033,0.960,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1948,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1948-06-16,1948-06-18,1948-06-19,1948-06-26,0.033,3.530,*,1948-10-07,1948-10-09,1948-10-18,1948-10-21,0.033,0.819,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1949,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1949-06-20,1949-06-21,1949-06-21,1949-06-26,0.033,3.242,*,1949-11-17,1949-11-18,1949-11-19,1949-11-20,0.033,0.101,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1950,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1950-06-13,1950-06-15,1950-06-19,1950-06-24,0.033,1.970,*,1950-09-13,1950-09-14,1950-09-22,1950-09-25,0.033,1.091,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1951,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1951-06-21,1951-06-23,1951-06-29,1951-07-02,0.033,3.899,*,1951-10-02,1951-10-05,1951-10-03,1951-10-08,0.033,0.924,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1952,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1952-06-19,1952-06-23,1952-06-23,1952-06-27,0.033,4.485,*,1952-09-22,1952-09-23,1952-09-22,1952-09-23,0.033,0.797,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1953,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1953-07-21,1953-07-23,1953-07-28,1953-08-04,0.033,4.186,*,1953-11-19,1953-11-23,1953-11-24,1953-11-25,0.033,0.223,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1954,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1954-06-24,1954-06-26,1954-07-13,1954-07-13,0.033,3.125,*,1954-11-11,1954-11-16,1954-11-19,1954-11-22,0.033,1.941,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1955,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1955-06-28,1955-06-30,1955-07-05,1955-07-08,0.033,4.301,*,1955-09-15,1955-09-20,1955-09-15,1955-09-20,0.033,0.766,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1956,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1956-07-11,1956-07-12,1956-07-23,1956-07-24,0.033,2.739,*,1956-11-19,1956-11-20,1956-11-21,1956-11-23,0.033,1.919,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1957,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1957-06-18,1957-06-19,1957-06-21,1957-06-21,0.033,5.284,*,1957-09-24,1957-09-26,1957-09-26,1957-09-27,0.033,2.392,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1958,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1958-07-07,1958-07-08,1958-07-11,1958-07-11,0.033,4.872,*,1958-12-22,1959-01-01,1958-12-22,1959-01-01,0.033,5.123,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1959,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1959-06-15,1959-06-16,1959-06-18,1959-06-18,0.033,4.942,*,1959-09-14,1959-09-19,*,*,0.005,2.785,*
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1960,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1960-06-15,1960-06-15,*,*,0.005,4.081,5.076,1960-10-12,1960-10-12,*,*,0.005,2.702,6
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1961,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1961-06-20,1961-06-20,*,*,0.005,4.972,5.716,1961-09-21,1961-09-22,*,*,0.005,1.505,6
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1962,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1962-06-13,1962-06-13,*,*,0.005,3.292,4.460,1962-10-03,1962-10-03,*,*,0.005,2.803,6
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1963,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,0.000,1,0,0,0,1963-06-27,1963-06-27,*,*,0.005,4.024,5.033,1963-10-01,1963-10-02,*,*,0.005,2.324,6
Rothamsted,16L,16,*,L,1903.000,16a 16b,1965,*,*,1964,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,L,4.000,1,0,0,0,1964-06-26,1964-06-30,*,*,0.005,3.730,4.808,1964-11-04,1964-11-05,*,*,0.005,1.008,6
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1903,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1903-07-01,1903-07-01,1903-07-04,1903-07-04,0.033,4.932,*,1903-09-30,1903-10-02,1903-10-16,1903-10-16,0.065,1.544,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1904,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1904-06-30,1904-06-30,1904-07-06,1904-07-06,0.033,5.616,*,1904-10-24,1904-10-25,1904-10-28,1904-10-28,0.065,0.916,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1905,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1905-07-08,1905-07-08,1905-07-13,1905-07-13,0.033,4.932,*,1905-09-25,1905-09-26,1905-10-04,1905-10-04,0.065,0.829,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1906,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1906-07-04,1906-07-05,1906-07-07,1906-07-07,0.033,4.174,*,*,*,*,*,*,*,"7, 8"
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1907,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1907-07-15,1907-07-15,1907-07-18,1907-07-18,0.033,5.961,*,1907-10-05,1907-10-07,1907-10-25,1907-10-25,0.065,1.221,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1908,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1908-06-23,1908-06-23,1908-06-26,1908-06-26,0.033,4.433,*,1908-09-29,1908-09-29,1908-10-02,1908-10-02,0.065,0.935,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1909,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1909-07-03,1909-07-03,1909-07-09,1909-07-09,0.033,2.835,*,1909-10-29,1909-10-30,1909-11-02,1909-11-02,0.065,0.829,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1910,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1910-06-22,1910-06-24,1910-07-12,1910-07-12,0.033,2.602,*,1910-11-15,1910-11-17,1910-11-19,1910-11-19,0.065,0.605,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1911,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1911-06-30,1911-07-01,1911-07-05,1911-07-05,0.033,4.514,*,*,*,*,*,*,*,"7, 8"
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1912,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1912-06-19,1912-06-19,1912-06-22,1912-06-22,0.033,3.064,*,1912-09-10,1912-09-11,1912-09-21,1912-09-21,0.065,1.156,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1913,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1913-06-25,1913-06-25,1913-06-30,1913-06-30,0.033,4.763,*,1913-09-11,1913-09-12,1913-09-18,1913-09-18,0.065,0.389,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1914,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1914-06-23,1914-06-24,1914-06-25,1914-06-26,0.033,4.172,*,*,*,*,*,*,2.425,"7, 8"
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1915,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1915-06-22,1915-06-22,1915-06-26,1915-06-26,0.033,4.477,*,1915-09-17,1915-09-17,1915-09-21,1915-09-21,0.033,2.675,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1916,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1916-06-21,1916-06-21,1916-07-04,1916-07-04,0.033,3.433,*,1916-03-09,1916-03-13,1916-03-14,1916-03-14,0.065,0.220,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1917,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1917-07-06,1917-07-11,1917-07-13,1917-07-13,0.033,4.631,*,1917-12-07,1917-12-18,1917-12-27,1917-12-27,0.065,1.650,8
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1918,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1918-06-27,1918-06-27,1918-07-03,1918-07-04,0.033,4.146,*,1918-09-17,1918-09-17,1918-09-25,1918-09-25,0.033,1.435,*
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1919,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1919-06-17,1919-06-17,1919-06-18,1919-06-18,0.033,3.101,*,1919-09-23,1919-09-24,1919-09-30,1919-09-30,0.033,0.845,*
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1920,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1920-06-24,1920-06-24,1920-06-25,1920-06-26,0.033,3.673,*,1920-09-10,1920-09-11,1920-09-28,1920-09-28,0.033,0.814,*
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1921,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1921-06-25,1921-06-25,1921-06-27,1921-06-27,0.033,3.431,*,*,*,*,*,*,*,7
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1922,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1922-06-27,1922-06-27,1922-07-10,1922-07-10,0.033,2.685,*,1922-10-07,1922-10-07,1922-10-17,1922-10-17,0.033,1.768,*
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1923,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1923-06-19,1923-06-19,1923-06-23,1923-06-23,0.033,3.531,*,1923-12-20,1923-01-12,1923-01-17,1923-01-17,0.033,0.159,*
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1924,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1924-06-25,1924-06-25,1924-06-28,1924-06-28,0.033,4.281,*,*,*,*,*,*,*,7
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1925,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1925-06-13,1925-06-13,1925-06-17,1925-06-17,0.033,3.900,*,1925-09-10,1925-09-10,1925-09-18,1925-09-18,0.033,1.579,*
Rothamsted,16U,16,*,U,1903.000,16c 16d,1965,*,*,1926,N*1+PKNaMg,N*1,48,P,35,K,225,Mg,10,Na,15,0,0,U,0.000,1,0,0,0,1926-06-15,1926-06-15,1926-06-22,1926-06-22,0.033,3.355,*,1926-09-09,1926-09-09,1926-09-15,1926-09-15,0.033,1.892,*
