site,plot_id,plot,split_plot,sub_plot,harvest_year,treatments,n_factor_level,n_rate,p_factor_level,p_rate,k_factor_level,k_rate,mg_factor_level,mg_rate,na_factor_level,na_rate,si_factor_level,si_rate,liming_factor_level,liming_rate,fym_factor_level,fym_rate,fm_factor_level,fm_n_rate,pm_factor_level,pm_n_rate,harvest_area,start_cut_1,end_cut_1,start_cart_cut_1,end_cart_cut_1,yield_dry_matter_cut_1,start_cut_2,end_cut_2,start_cart_cut_2,end_cart_cut_2,yield_dry_matter_cut_2,note
Rothamsted,10a,10,*,a,2001,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,26/06/2001,27/06/2001,26/06/2001,27/06/2001,4.672,03/10/2001,04/10/2001,03/10/2001,04/10/2001,1.634,0
Rothamsted,10b,10,*,b,2001,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,26/06/2001,27/06/2001,26/06/2001,27/06/2001,4.474,03/10/2001,04/10/2001,03/10/2001,04/10/2001,1.742,0
Rothamsted,10c,10,*,c,2001,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,26/06/2001,27/06/2001,26/06/2001,27/06/2001,5.126,03/10/2001,04/10/2001,03/10/2001,04/10/2001,1.382,0
Rothamsted,10d,10,*,d,2001,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,26/06/2001,27/06/2001,26/06/2001,27/06/2001,1.719,03/10/2001,04/10/2001,03/10/2001,04/10/2001,1.678,0
Rothamsted,10a,10,*,a,2002,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,20/06/2002,20/06/2002,20/06/2002,20/06/2002,5.621,24/10/2002,25/10/2002,24/10/2002,25/10/2002,2.705,0
Rothamsted,10b,10,*,b,2002,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,20/06/2002,20/06/2002,20/06/2002,20/06/2002,5.354,24/10/2002,25/10/2002,24/10/2002,25/10/2002,2.575,0
Rothamsted,10c,10,*,c,2002,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,20/06/2002,20/06/2002,20/06/2002,20/06/2002,7.013,24/10/2002,25/10/2002,24/10/2002,25/10/2002,7.597,0
Rothamsted,10d,10,*,d,2002,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,20/06/2002,20/06/2002,20/06/2002,20/06/2002,4.193,24/10/2002,25/10/2002,24/10/2002,25/10/2002,1.848,0
Rothamsted,10a,10,*,a,2003,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,4.000,0,0,0,0,0,0,0.004,16/06/2003,17/06/2003,16/06/2003,17/06/2003,4.680,*,*,*,*,*,1
Rothamsted,10b,10,*,b,2003,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,2.000,0,0,0,0,0,0,0.004,16/06/2003,17/06/2003,16/06/2003,17/06/2003,4.543,*,*,*,*,*,1
Rothamsted,10c,10,*,c,2003,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,2.000,0,0,0,0,0,0,0.004,16/06/2003,17/06/2003,16/06/2003,17/06/2003,5.180,*,*,*,*,*,1
Rothamsted,10d,10,*,d,2003,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,16/06/2003,17/06/2003,16/06/2003,17/06/2003,2.284,*,*,*,*,*,1
Rothamsted,10a,10,*,a,2004,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,4.375,11/11/2004,11/11/2004,11/11/2004,11/11/2004,0.499,0
Rothamsted,10b,10,*,b,2004,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,4.354,11/11/2004,11/11/2004,11/11/2004,11/11/2004,1.814,0
Rothamsted,10c,10,*,c,2004,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,4.936,11/11/2004,11/11/2004,11/11/2004,11/11/2004,2.187,0
Rothamsted,10d,10,*,d,2004,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,15/06/2004,15/06/2004,15/06/2004,15/06/2004,2.789,11/11/2004,11/11/2004,11/11/2004,11/11/2004,1.895,0
Rothamsted,10a,10,*,a,2005,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,3.564,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.64,0
Rothamsted,10b,10,*,b,2005,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,3.165,01/11/2005,01/11/2005,01/11/2005,01/11/2005,0.862,0
Rothamsted,10c,10,*,c,2005,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,3.422,01/11/2005,01/11/2005,01/11/2005,01/11/2005,1.003,0
Rothamsted,10d,10,*,d,2005,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,20/06/2005,21/06/2005,20/06/2005,21/06/2005,3.325,01/11/2005,01/11/2005,01/11/2005,01/11/2005,1.571,0
Rothamsted,10a,10,*,a,2006,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,3.000,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,2.713,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.186,0
Rothamsted,10b,10,*,b,2006,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,2.810,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.589,0
Rothamsted,10c,10,*,c,2006,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.500,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,2.867,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.554,0
Rothamsted,10d,10,*,d,2006,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,12/06/2006,13/06/2006,12/06/2006,13/06/2006,1.429,13/11/2006,14/11/2006,13/11/2006,14/11/2006,1.9,0
Rothamsted,10a,10,*,a,2007,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,3.205,06/11/2007,07/11/2007,06/11/2007,07/11/2007,1.429,0
Rothamsted,10b,10,*,b,2007,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,2.957,06/11/2007,07/11/2007,06/11/2007,07/11/2007,0.966,0
Rothamsted,10c,10,*,c,2007,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,3.688,06/11/2007,07/11/2007,06/11/2007,07/11/2007,0.847,0
Rothamsted,10d,10,*,d,2007,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,02/07/2007,03/07/2007,02/07/2007,03/07/2007,2.312,06/11/2007,07/11/2007,06/11/2007,07/11/2007,1.354,0
Rothamsted,10a,10,*,a,2008,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,3.789,28/10/2008,03/11/2008,28/10/2008,03/11/2008,1.575,0
Rothamsted,10b,10,*,b,2008,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,3.707,28/10/2008,03/11/2008,28/10/2008,03/11/2008,1.41,0
Rothamsted,10c,10,*,c,2008,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,4.264,28/10/2008,03/11/2008,28/10/2008,03/11/2008,2.367,0
Rothamsted,10d,10,*,d,2008,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2008,24/06/2008,23/06/2008,24/06/2008,2.081,28/10/2008,03/11/2008,28/10/2008,03/11/2008,1.691,0
Rothamsted,10a,10,*,a,2009,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,4.000,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,2.487,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.937,0
Rothamsted,10b,10,*,b,2009,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,1.500,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,2.648,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.918,0
Rothamsted,10c,10,*,c,2009,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,1.000,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,3.579,09/11/2009,10/11/2009,09/11/2009,10/11/2009,0.999,0
Rothamsted,10d,10,*,d,2009,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,17/06/2009,18/06/2009,17/06/2009,18/06/2009,1.649,09/11/2009,10/11/2009,09/11/2009,10/11/2009,1.197,0
Rothamsted,10a,10,*,a,2010,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,2.947,02/11/2010,02/11/2010,02/11/2010,02/11/2010,0.672,0
Rothamsted,10b,10,*,b,2010,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,3.042,02/11/2010,02/11/2010,02/11/2010,02/11/2010,0.98,0
Rothamsted,10c,10,*,c,2010,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,3.529,02/11/2010,02/11/2010,02/11/2010,02/11/2010,1.037,0
Rothamsted,10d,10,*,d,2010,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,21/06/2010,22/06/2010,21/06/2010,22/06/2010,1.890,02/11/2010,02/11/2010,02/11/2010,02/11/2010,0.758,0
Rothamsted,10a,10,*,a,2011,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,2.670,21/11/2011,22/11/2011,21/11/2011,22/11/2011,0.7,0
Rothamsted,10b,10,*,b,2011,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,3.136,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.011,0
Rothamsted,10c,10,*,c,2011,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,3.037,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.128,0
Rothamsted,10d,10,*,d,2011,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2011,24/06/2011,23/06/2011,24/06/2011,1.527,21/11/2011,22/11/2011,21/11/2011,22/11/2011,1.631,0
Rothamsted,10a,10,*,a,2012,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,3.000,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,4.014,02/11/2012,02/11/2012,02/11/2012,02/11/2012,1.199,0
Rothamsted,10b,10,*,b,2012,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,1.000,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,3.877,02/11/2012,02/11/2012,02/11/2012,02/11/2012,1.267,0
Rothamsted,10c,10,*,c,2012,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.500,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,3.732,02/11/2012,02/11/2012,02/11/2012,02/11/2012,1.615,0
Rothamsted,10d,10,*,d,2012,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2012,24/06/2012,23/06/2012,24/06/2012,2.685,02/11/2012,02/11/2012,02/11/2012,02/11/2012,1.065,0
Rothamsted,10a,10,*,a,2013,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,2.927,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.342,0
Rothamsted,10b,10,*,b,2013,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,3.347,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.456,0
Rothamsted,10c,10,*,c,2013,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,3.387,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.76,0
Rothamsted,10d,10,*,d,2013,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,25/06/2013,26/06/2013,25/06/2013,26/06/2013,1.553,21/11/2013,22/11/2013,21/11/2013,22/11/2013,0.697,0
Rothamsted,10a,10,*,a,2014,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,3.817,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.547,0
Rothamsted,10b,10,*,b,2014,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,3.676,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.668,0
Rothamsted,10c,10,*,c,2014,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,3.843,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.899,0
Rothamsted,10d,10,*,d,2014,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2014,24/06/2014,23/06/2014,24/06/2014,2.649,19/11/2014,20/11/2014,19/11/2014,20/11/2014,0.776,0
Rothamsted,10a,10,*,a,2015,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,2.500,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,3.785,22/10/2015,22/10/2015,22/10/2015,22/10/2015,1.764,0
Rothamsted,10b,10,*,b,2015,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,1.000,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.124,22/10/2015,22/10/2015,22/10/2015,22/10/2015,1.661,0
Rothamsted,10c,10,*,c,2015,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.750,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,4.114,22/10/2015,22/10/2015,22/10/2015,22/10/2015,2.148,0
Rothamsted,10d,10,*,d,2015,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,23/06/2015,24/06/2015,23/06/2015,24/06/2015,3.193,22/10/2015,22/10/2015,22/10/2015,22/10/2015,1.215,0
Rothamsted,10a,10,*,a,2016,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,4.954,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.801,0
Rothamsted,10b,10,*,b,2016,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,5.204,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.973,0
Rothamsted,10c,10,*,c,2016,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,5.165,19/10/2016,20/10/2016,19/10/2016,20/10/2016,1.052,0
Rothamsted,10d,10,*,d,2016,N2+PNaMg,N2,96,P,35,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,04/07/2016,05/07/2016,04/07/2016,05/07/2016,3.388,19/10/2016,20/10/2016,19/10/2016,20/10/2016,0.615,0
Rothamsted,10a,10,*,a,2017,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,2.395,24/10/2017,25/10/2017,24/10/2017,25/10/2017,1.743,0
Rothamsted,10b,10,*,b,2017,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,2.863,24/10/2017,25/10/2017,24/10/2017,25/10/2017,1.864,0
Rothamsted,10c,10,*,c,2017,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,3.089,24/10/2017,25/10/2017,24/10/2017,25/10/2017,2.611,0
Rothamsted,10d,10,*,d,2017,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,20/06/2017,21/06/2017,20/06/2017,21/06/2017,1.266,24/10/2017,25/10/2017,24/10/2017,25/10/2017,1.117,0
Rothamsted,10a,10,*,a,2018,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,a,2.500,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,3.410,18/10/2018,19/10/2018,18/10/2018,19/10/2018,0.87,0
Rothamsted,10b,10,*,b,2018,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,b,1.500,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,3.735,18/10/2018,19/10/2018,18/10/2018,19/10/2018,0.967,0
Rothamsted,10c,10,*,c,2018,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,c,1.000,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,3.257,18/10/2018,19/10/2018,18/10/2018,19/10/2018,0.818,0
Rothamsted,10d,10,*,d,2018,N2+PNaMg,N2,96,P,17,0,0,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,27/06/2018,28/06/2018,27/06/2018,28/06/2018,2.307,18/10/2018,19/10/2018,18/10/2018,19/10/2018,0.739,0
Rothamsted,11-1a,11,1.000,a,1965,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,7.648,03/12/1965,07/12/1965,*,*,2.989,0
Rothamsted,11-1b,11,1.000,b,1965,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,12.600,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,6.957,03/12/1965,07/12/1965,*,*,2.55,0
Rothamsted,11-1c,11,1.000,c,1965,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,10.000,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,7.209,03/12/1965,07/12/1965,*,*,2.212,0
Rothamsted,11-1d,11,1.000,d,1965,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,6.339,03/12/1965,07/12/1965,*,*,3.708,0
Rothamsted,11-2a,11,2.000,a,1965,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,7.825,03/12/1965,07/12/1965,*,*,3.175,0
Rothamsted,11-2b,11,2.000,b,1965,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,7.500,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,7.746,03/12/1965,07/12/1965,*,*,3.091,0
Rothamsted,11-2c,11,2.000,c,1965,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,10.000,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,7.739,03/12/1965,07/12/1965,*,*,1.567,0
Rothamsted,11-2d,11,2.000,d,1965,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,28/06/1965,29/06/1965,*,*,6.260,03/12/1965,07/12/1965,*,*,3.533,0
Rothamsted,11-1a,11,1.000,a,1966,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,7.674,11/10/1966,12/10/1966,*,*,5.111,0
Rothamsted,11-1b,11,1.000,b,1966,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,7.120,11/10/1966,12/10/1966,*,*,3.122,0
Rothamsted,11-1c,11,1.000,c,1966,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,7.230,11/10/1966,12/10/1966,*,*,3.551,0
Rothamsted,11-1d,11,1.000,d,1966,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,3.252,11/10/1966,12/10/1966,*,*,4.229,0
Rothamsted,11-2a,11,2.000,a,1966,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,7.043,11/10/1966,12/10/1966,*,*,5.675,0
Rothamsted,11-2b,11,2.000,b,1966,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,7.706,11/10/1966,12/10/1966,*,*,4.625,0
Rothamsted,11-2c,11,2.000,c,1966,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,7.284,11/10/1966,12/10/1966,*,*,3.803,0
Rothamsted,11-2d,11,2.000,d,1966,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,07/06/1966,07/06/1966,*,*,5.084,11/10/1966,12/10/1966,*,*,4.931,0
Rothamsted,11-1a,11,1.000,a,1967,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,0.000,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,6.743,18/10/1967,18/10/1967,*,*,2.544,0
Rothamsted,11-1b,11,1.000,b,1967,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,6.300,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,6.959,18/10/1967,18/10/1967,*,*,1.792,0
Rothamsted,11-1c,11,1.000,c,1967,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,c,5.000,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,7.035,18/10/1967,18/10/1967,*,*,1.097,0
Rothamsted,11-1d,11,1.000,d,1967,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,d,0.000,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,5.603,18/10/1967,18/10/1967,*,*,2.568,0
Rothamsted,11-2a,11,2.000,a,1967,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,a,0.000,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,6.885,18/10/1967,18/10/1967,*,*,3.177,0
Rothamsted,11-2b,11,2.000,b,1967,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,b,3.800,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,7.014,18/10/1967,18/10/1967,*,*,3.681,0
Rothamsted,11-2c,11,2.000,c,1967,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,c,5.000,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,7.474,18/10/1967,18/10/1967,*,*,1.38,0
Rothamsted,11-2d,11,2.000,d,1967,N3+PKNaMgSi,N3,144,P,35,K,225,Mg,10,Na,15,Si,135,d,0.000,0,0,0,0,0,0,0.004,12/06/1967,12/06/1967,*,*,5.521,18/10/1967,18/10/1967,*,*,2.198,0
Rothamsted,11-1a,11,1.000,a,1968,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,a,4.000,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,6.320,05/11/1968,05/11/1968,*,*,3.249,0
Rothamsted,11-1b,11,1.000,b,1968,N3+PKNaMg,N3,144,P,35,K,225,Mg,10,Na,15,0,0,b,6.300,0,0,0,0,0,0,0.004,11/06/1968,11/06/1968,*,*,5.934,05/11/1968,05/11/1968,*,*,2.703,0
