year,block,main_plot,sub_plot,rotation_factor_level_code,n_or_c_treatment,phase_number,test_or_treatment_crop,crop_name,crop_code,crop_variety,note_id
1961,1,3,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,1,4,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,1,5,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,1,6,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,1,7,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,1,8,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,1,9,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,1,10,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,1,11,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,1,12,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,2,13,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,2,14,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,2,15,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,2,16,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,2,17,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,2,18,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,2,19,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1961,2,20,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1961,2,21,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1961,2,22,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1961,2,23,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1961,2,24,*,G,*,1,1st treatment crop,Permanent grass,G,*,*
1961,3,25,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,3,26,*,L,*,1,1st treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,3,27,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1961,3,28,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1961,3,29,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,3,30,*,Cg,*,1,1st treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,3,31,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,3,32,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,3,33,*,G,*,1,1st treatment crop,Permanent grass,G,*,1
1961,3,34,*,G,*,1,1st treatment crop,Permanent grass,G,*,1
1961,3,35,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1961,3,36,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1961,4,37,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,38,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,39,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,4,40,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,4,41,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,42,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,43,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,44,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,45,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,46,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1961,4,47,*,G,*,4,1st test crop,Permanent grass,G,*,*
1961,4,48,*,G,*,4,1st test crop,Permanent grass,G,*,*
1961,5,49,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,50,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,51,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,52,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,53,*,G,*,6,3rd test crop,Permanent grass,G,*,*
1961,5,54,*,G,*,6,3rd test crop,Permanent grass,G,*,*
1961,5,55,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,56,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,57,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,58,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,5,59,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,5,60,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,6,61,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,6,62,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,6,63,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1961,6,64,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1961,6,65,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,6,66,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,6,67,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1961,6,68,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1961,6,69,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1961,6,70,*,G,*,3,3rd treatment crop,Permanent grass,G,*,*
1961,6,71,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,6,72,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,7,73,*,G,*,3,3rd treatment crop,Permanent grass,G,*,1
1961,7,74,*,G,*,3,3rd treatment crop,Permanent grass,G,*,1
1961,7,75,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,7,76,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,7,77,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,7,78,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,7,79,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1961,7,80,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1961,7,81,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,7,82,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,7,83,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1961,7,84,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1961,8,85,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,8,86,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,8,87,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,8,88,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,8,89,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,8,90,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,8,91,*,G,*,6,3rd test crop,Permanent grass,G,*,1
1961,8,92,*,G,*,6,3rd test crop,Permanent grass,G,*,1
1961,8,93,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,8,94,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,8,95,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,8,96,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1961,9,97,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,9,98,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,9,99,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,9,100,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,9,101,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,9,102,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,9,103,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,9,104,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,9,105,*,G,*,5,2nd test crop,Permanent grass,G,*,*
1961,9,106,*,G,*,5,2nd test crop,Permanent grass,G,*,*
1961,9,107,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,9,108,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,10,109,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1961,10,110,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1961,10,111,*,G,*,2,2nd treatment crop,Permanent grass,G,*,1
1961,10,112,*,G,*,2,2nd treatment crop,Permanent grass,G,*,1
1961,10,113,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1961,10,114,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1961,10,115,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,10,116,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,10,117,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,10,118,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,10,119,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,10,120,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,11,121,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1961,11,122,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1961,11,123,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,11,124,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1961,11,125,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,11,126,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1961,11,127,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,11,128,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1961,11,129,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1961,11,130,*,G,*,2,2nd treatment crop,Permanent grass,G,*,*
1961,11,131,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1961,11,132,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1961,12,133,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,12,134,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,12,135,*,G,*,5,2nd test crop,Permanent grass,G,*,1
1961,12,136,*,G,*,5,2nd test crop,Permanent grass,G,*,1
1961,12,137,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,12,138,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,12,139,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,12,140,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1961,12,141,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,12,142,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,12,143,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1961,12,144,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,1,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1962,1,1,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1962,1,2,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1962,1,2,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1962,1,3,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,4,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,5,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,1,6,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,1,7,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,8,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,9,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,10,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,11,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,1,12,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,2,13,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,2,14,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,2,15,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,2,16,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,2,17,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,2,18,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,2,19,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1962,2,20,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1962,2,21,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1962,2,22,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1962,2,23,1,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1962,2,23,2,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1962,2,24,1,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1962,2,24,2,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1962,3,25,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,3,26,*,L,*,2,2nd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,3,27,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1962,3,28,*,A,*,2,2nd treatment crop,Sugar beet,Sb,Klein E,*
1962,3,29,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,3,30,*,Cg,*,2,2nd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,3,31,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,3,32,*,R,*,2,2nd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,3,33,1,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1962,3,33,2,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1962,3,34,1,Gc,c,2,2nd treatment crop,Permanent grass,G,*,*
1962,3,34,2,Gn,n,2,2nd treatment crop,Permanent grass,G,*,*
1962,3,35,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1962,3,36,*,Lu,*,2,2nd treatment crop,Lucerne,Lu,Du Puits,*
1962,4,37,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,38,*,Lu,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,39,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,4,40,*,R,*,5,2nd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,4,41,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,42,*,A,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,43,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,44,*,Cg,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,45,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,46,*,L,*,5,2nd test crop,Potatoes,P,Majestic,*
1962,4,47,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1962,4,47,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1962,4,48,1,Gn,n,5,2nd test crop,Permanent grass,G,*,*
1962,4,48,2,Gc,c,5,2nd test crop,Permanent grass,G,*,*
1962,5,49,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1962,5,50,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1962,5,51,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1962,5,52,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1962,5,53,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1962,5,53,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1962,5,54,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1962,5,54,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1962,5,55,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1962,5,56,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1962,5,57,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1962,5,58,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1962,5,59,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,5,60,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,6,61,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,62,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,63,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,64,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,65,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,66,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,67,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,68,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,6,69,1,Gn,n,4,1st test crop,Permanent grass,G,*,*
1962,6,69,2,Gc,c,4,1st test crop,Permanent grass,G,*,*
1962,6,70,1,Gn,n,4,1st test crop,Permanent grass,G,*,*
1962,6,70,2,Gc,c,4,1st test crop,Permanent grass,G,*,*
1962,6,71,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,6,72,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,7,73,1,Gn,n,4,1st test crop,Permanent grass,G,*,*
1962,7,73,2,Gc,c,4,1st test crop,Permanent grass,G,*,*
1962,7,74,1,Gn,n,4,1st test crop,Permanent grass,G,*,*
1962,7,74,2,Gc,c,4,1st test crop,Permanent grass,G,*,*
1962,7,75,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,7,76,*,L,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,7,77,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,7,78,*,R,*,4,1st test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,7,79,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,7,80,*,A,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,7,81,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,7,82,*,Cg,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,7,83,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,7,84,*,Lu,*,4,1st test crop,Winter wheat,WW,Cappelle,*
1962,8,85,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1962,8,86,*,Lu,*,1,1st treatment crop,Lucerne,Lu,Du Puits,*
1962,8,87,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,8,88,*,R,*,1,1st treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,8,89,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1962,8,90,*,A,*,1,1st treatment crop,Hay,H,Hay seed mix,5
1962,8,91,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1962,8,91,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1962,8,92,1,Gn,n,1,1st treatment crop,Permanent grass,G,*,*
1962,8,92,2,Gc,c,1,1st treatment crop,Permanent grass,G,*,*
1962,8,93,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1962,8,94,*,Lc,*,1,1st treatment crop,Cut clover-grass ley,Lc,Cut clover-grass ley seed mix,5
1962,8,95,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1962,8,96,*,Ln,*,1,1st treatment crop,Cut all-grass ley,Ln,Cut all-grass ley seed mix,5
1962,9,97,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,9,98,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,9,99,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,9,100,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,9,101,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,9,102,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,9,103,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,9,104,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,9,105,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1962,9,105,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1962,9,106,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1962,9,106,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1962,9,107,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,9,108,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,10,109,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1962,10,110,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1962,10,111,1,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1962,10,111,2,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1962,10,112,1,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1962,10,112,2,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1962,10,113,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1962,10,114,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1962,10,115,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,10,116,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,10,117,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,10,118,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,10,119,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,10,120,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,11,121,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1962,11,122,*,A,*,3,3rd treatment crop,Spring oats,O,Sun II,*
1962,11,123,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,11,124,*,Cg,*,3,3rd treatment crop,Cut grass/clover ley,Cg,Cut grass/clover ley seed mix,5
1962,11,125,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,11,126,*,R,*,3,3rd treatment crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,"1, 5"
1962,11,127,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,11,128,*,L,*,3,3rd treatment crop,Grazed grass/clover ley,L,Grazed grass/clover ley seed mix,5
1962,11,129,1,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1962,11,129,2,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1962,11,130,1,Gn,n,3,3rd treatment crop,Permanent grass,G,*,*
1962,11,130,2,Gc,c,3,3rd treatment crop,Permanent grass,G,*,*
1962,11,131,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1962,11,132,*,Lu,*,3,3rd treatment crop,Lucerne,Lu,Du Puits,*
1962,12,133,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,12,134,*,Cg,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,12,135,1,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1962,12,135,2,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1962,12,136,1,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1962,12,136,2,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1962,12,137,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,12,138,*,A,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,12,139,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,12,140,*,R,*,6,3rd test crop,Reseeded grass/clover,R,Reseeded grass/clover seed mix,5
1962,12,141,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,12,142,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,12,143,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1962,12,144,*,L,*,6,3rd test crop,Spring barley,B,Proctor,*
1963,1,1,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1963,1,1,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1963,1,2,1,Gn,n,6,3rd test crop,Permanent grass,G,*,*
1963,1,2,2,Gc,c,6,3rd test crop,Permanent grass,G,*,*
1963,1,3,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
1963,1,4,*,Lu,*,6,3rd test crop,Spring barley,B,Proctor,*
