plot,sub_plot,sub_sub_plot,year_of_1st_split,year_of_2nd_split,harvest_year,fertilizer_code,lime_factor_level,lime_rate,lime_date,fym_factor_level,fym_amount,fym_n,rape_cake_factor_level,rape_cake_n,n_factor_level,fertilizer_n_amount,p_factor_level,p_amount,k_factor_level,k_amount,na_factor_level,na_amount,mg_factor_level,mg_amount,sow_date,cultivar,area_ha,grain,straw,grain_%_n,note_id
5,a,ii,1898.000,1905.000,1916,N1PK(NaMg),L2,4.500,Jan 1916,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1916-04-13 00:00:00,Chevalier,0.025,1.406,2.393,*,*
5,a,ii,1898.000,1905.000,1917,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1917-04-23 00:00:00,Chevalier,0.025,1.530,1.761,*,*
5,a,ii,1898.000,1905.000,1918,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1918-03-26 00:00:00,Chevalier,0.025,0.876,0.939,*,*
5,a,ii,1898.000,1905.000,1919,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1919-04-19 00:00:00,Chevalier,0.025,1.099,1.640,*,*
5,a,ii,1898.000,1905.000,1920,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1920-04-07 00:00:00,Plumage ,0.025,0.947,1.557,*,*
5,a,ii,1898.000,1905.000,1921,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1921-04-21 00:00:00,Chevalier,0.025,0.485,0.965,*,*
5,a,ii,1898.000,1905.000,1922,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1922-04-18 00:00:00,Plumage Archer,0.025,1.654,1.794,*,*
5,a,ii,1898.000,1905.000,1923,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1923-04-05 00:00:00,Plumage Archer,0.025,0.367,1.041,*,*
5,a,ii,1898.000,1905.000,1924,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1924-03-10 00:00:00,Plumage Archer,0.025,0.620,1.358,*,*
5,a,ii,1898.000,1905.000,1925,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1925-04-17 00:00:00,Plumage Archer,0.025,0.465,1.076,*,*
5,a,ii,1898.000,1905.000,1926,N1PK(NaMg),L2,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1926-04-09 00:00:00,Plumage Archer,0.025,1.115,1.296,*,*
5,b,*,1898.000,*,1877,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,*,*,0.050,2.387,3.201,*,24
5,b,*,1898.000,*,1878,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,06/03/1878,*,0.050,2.074,3.647,*,24
5,b,*,1898.000,*,1879,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,18/03/1879,*,0.050,1.673,2.706,*,24
5,b,*,1898.000,*,1880,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,20/03/1880,*,0.050,2.954,3.399,*,*
5,b,*,1898.000,*,1881,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,11/04/1881,Chevalier,0.050,2.561,2.885,*,*
5,b,*,1898.000,*,1882,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,25/03/1882,Chevalier,0.050,2.903,4.254,*,*
5,b,*,1898.000,*,1883,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,31/03/1883,Oakshott's Golden Melon,0.050,3.150,4.077,*,*
5,b,*,1898.000,*,1884,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,20/03/1884,Oakshott's Golden Melon,0.050,3.281,3.479,*,*
5,b,*,1898.000,*,1885,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,28/03/1885,Oakshott's Golden Melon,0.050,2.825,3.187,1.800,*
5,b,*,1898.000,*,1886,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,10/04/1886,Golden Melon,0.050,1.940,2.006,1.750,*
5,b,*,1898.000,*,1887,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,22/03/1887,Golden Melon,0.050,1.994,2.485,1.870,*
5,b,*,1898.000,*,1888,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,04/04/1888,*,0.050,2.740,3.061,1.870,*
5,b,*,1898.000,*,1889,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,13/03/1889,Webb's Melon,0.050,1.988,1.801,1.570,*
5,b,*,1898.000,*,1890,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,02/04/1890,Golden Melon,0.050,3.022,2.858,1.960,*
5,b,*,1898.000,*,1891,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,26/03/1891,Golden Melon,0.050,2.291,3.120,1.970,*
5,b,*,1898.000,*,1892,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,30/03/1892,Golden Melon,0.050,2.940,2.927,1.930,*
5,b,*,1898.000,*,1893,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,23/03/1893,Golden Melon,0.050,1.187,1.526,*,*
5,b,*,1898.000,*,1894,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,27/03/1894,Golden Melon,0.050,2.922,3.190,1.930,*
5,b,*,1898.000,*,1895,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,01/04/1895,Golden Melon,0.050,0.941,1.106,2.310,*
5,b,*,1898.000,*,1896,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,02/04/1896,Golden Melon,0.050,0.938,1.601,*,*
5,b,*,1898.000,*,1897,N2PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,10/04/1897,Golden Melon,0.050,0.742,1.291,*,*
5,b,*,1898.000,*,1898,N2PKNaMg,L3,9.000,Dec 1897,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,26/02/1898,Golden Melon,0.050,2.218,2.988,2.010,8
5,b,*,1898.000,*,1899,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,17/03/1899,Archer's Stiff-Straw,0.050,2.533,2.166,1.940,*
5,b,*,1898.000,*,1900,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1900-03-28 00:00:00,Archer's Stiff-Straw,0.050,2.081,2.139,1.960,*
5,b,*,1898.000,*,1901,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1901-04-17 00:00:00,Standwell,0.050,1.479,1.485,2.320,*
5,b,*,1898.000,*,1902,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1902-03-22 00:00:00,Hallett's Pedigree,0.050,3.273,3.984,1.660,*
5,b,*,1898.000,*,1903,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1903-03-20 00:00:00,Standwell,0.050,0.705,1.164,1.750,*
5,b,*,1898.000,*,1904,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1904-03-24 00:00:00,Chevalier,0.050,1.418,1.980,1.800,*
5,b,*,1898.000,*,1905,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1905-03-10 00:00:00,Chevalier,0.050,2.570,3.090,1.980,*
5,b,*,1898.000,*,1906,N2PKNaMg,L3,0.000,*,nil,0.000,0,nil,0,N2,46,P2,34,K3,90,Na,16,Mg,11,1906-04-04 00:00:00,Chevalier,0.050,2.760,2.674,1.750,*
5,b,*,1898.000,*,1907,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1907-03-20 00:00:00,Chevalier,0.050,1.796,2.098,1.420,"13,14"
5,b,*,1898.000,*,1908,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1908-03-24 00:00:00,Chevalier,0.050,0.389,0.497,1.900,*
5,b,*,1898.000,*,1909,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1909-04-12 00:00:00,Goldthorpe,0.050,1.781,2.965,1.670,*
5,b,*,1898.000,*,1910,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1910-03-22 00:00:00,Goldthorpe,0.050,0.915,1.328,1.560,*
5,b,*,1898.000,*,1911,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1911-04-10 00:00:00,Goldthorpe,0.050,0.231,0.665,2.080,*
5,b,*,1898.000,*,1912,N1PK(NaMg),L3,9.000,Jan 1912,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1912-04-09 00:00:00,Goldthorpe,0.050,1.636,2.437,1.940,*
5,b,*,1898.000,*,1913,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1913-03-31 00:00:00,Chevalier,0.050,1.889,2.076,1.700,*
5,b,*,1898.000,*,1914,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1914-04-04 00:00:00,Chevalier,0.050,1.586,2.382,2.080,*
5,b,*,1898.000,*,1915,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1915-03-31 00:00:00,Chevalier,0.050,0.944,1.369,1.930,*
5,b,*,1898.000,*,1916,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1916-04-13 00:00:00,Chevalier,0.050,1.346,2.004,1.540,*
5,b,*,1898.000,*,1917,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1917-04-23 00:00:00,Chevalier,0.050,1.160,1.429,1.830,*
5,b,*,1898.000,*,1918,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1918-03-26 00:00:00,Chevalier,0.050,1.023,1.194,1.540,*
5,b,*,1898.000,*,1919,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1919-04-19 00:00:00,Chevalier,0.050,0.797,0.990,1.880,*
5,b,*,1898.000,*,1920,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1920-04-07 00:00:00,Plumage ,0.050,0.995,1.293,1.670,*
5,b,*,1898.000,*,1921,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1921-04-21 00:00:00,Chevalier,0.050,0.277,0.465,2.310,*
5,b,*,1898.000,*,1922,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1922-04-18 00:00:00,Plumage Archer,0.050,1.507,1.977,1.650,*
5,b,*,1898.000,*,1923,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1923-04-05 00:00:00,Plumage Archer,0.050,0.384,1.090,1.910,*
5,b,*,1898.000,*,1924,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1924-03-10 00:00:00,Plumage Archer,0.050,0.406,0.679,1.370,*
5,b,*,1898.000,*,1925,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1925-04-17 00:00:00,Plumage Archer,0.050,0.612,0.995,2.140,*
5,b,*,1898.000,*,1926,N1PK(NaMg),L3,0.000,*,nil,0.000,0,nil,0,N1,23,P1,22,K1,25,(Na),0,(Mg),0,1926-04-09 00:00:00,Plumage Archer,0.050,0.614,1.074,1.780,*
6,*,*,*,*,1877,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,*,*,0.100,2.036,2.810,*,24
6,*,*,*,*,1878,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,06/03/1878,*,0.100,2.402,3.622,*,24
6,*,*,*,*,1879,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,18/03/1879,*,0.100,1.598,2.634,*,24
6,*,*,*,*,1880,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,20/03/1880,*,0.100,2.878,3.986,*,*
6,*,*,*,*,1881,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,11/04/1881,Chevalier,0.100,2.999,3.693,*,*
6,*,*,*,*,1882,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,25/03/1882,Chevalier,0.100,3.068,4.547,*,*
6,*,*,*,*,1883,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,31/03/1883,Oakshott's Golden Melon,0.100,3.303,5.479,1.560,*
6,*,*,*,*,1884,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,20/03/1884,Oakshott's Golden Melon,0.100,3.564,4.654,*,*
6,*,*,*,*,1885,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,28/03/1885,Oakshott's Golden Melon,0.100,3.084,3.459,1.730,*
6,*,*,*,*,1886,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,10/04/1886,Golden Melon,0.100,2.406,2.872,*,*
6,*,*,*,*,1887,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,22/03/1887,Golden Melon,0.100,2.637,3.222,1.810,*
6,*,*,*,*,1888,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,04/04/1888,*,0.100,2.728,3.238,1.810,*
6,*,*,*,*,1889,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,13/03/1889,Webb's Melon,0.100,2.013,2.691,1.670,*
6,*,*,*,*,1890,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,02/04/1890,Golden Melon,0.100,3.136,3.284,1.850,*
6,*,*,*,*,1891,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,26/03/1891,Golden Melon,0.100,2.464,3.871,1.930,*
6,*,*,*,*,1892,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,30/03/1892,Golden Melon,0.100,3.251,3.959,1.660,*
6,*,*,*,*,1893,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,23/03/1893,Golden Melon,0.100,1.384,1.593,*,*
6,*,*,*,*,1894,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,27/03/1894,Golden Melon,0.100,2.930,4.231,1.730,*
6,*,*,*,*,1895,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,01/04/1895,Golden Melon,0.100,1.812,2.053,2.380,*
6,*,*,*,*,1896,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,02/04/1896,Golden Melon,0.100,1.802,2.757,*,*
6,*,*,*,*,1897,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,10/04/1897,Golden Melon,0.100,2.006,2.828,1.900,*
6,*,*,*,*,1898,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,26/02/1898,Golden Melon,0.100,2.310,3.039,1.560,*
6,*,*,*,*,1899,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,17/03/1899,Archer's Stiff-Straw,0.100,3.043,2.992,1.870,*
6,*,*,*,*,1900,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1900-03-28 00:00:00,Archer's Stiff-Straw,0.100,1.994,2.397,1.990,*
6,*,*,*,*,1901,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1901-04-17 00:00:00,Standwell,0.100,1.715,1.894,2.360,*
6,*,*,*,*,1902,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1902-03-22 00:00:00,Hallett's Pedigree,0.100,2.550,3.615,1.630,*
6,*,*,*,*,1903,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1903-03-20 00:00:00,Standwell,0.100,1.450,2.004,1.600,*
6,*,*,*,*,1904,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1904-03-24 00:00:00,Chevalier,0.100,1.483,1.956,1.830,*
6,*,*,*,*,1905,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1905-03-10 00:00:00,Chevalier,0.100,1.897,2.459,2.100,*
6,*,*,*,*,1906,N2*PKNaMg,L0,0.000,*,nil,0.000,0,nil,0,N2*,46,P2,34,K3,90,Na,16,Mg,11,1906-04-04 00:00:00,Chevalier,0.100,2.908,3.390,1.720,*
6,*,*,*,*,1907,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1907-03-20 00:00:00,Chevalier,0.100,2.123,2.620,1.520,"13,14"
6,*,*,*,*,1908,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1908-03-24 00:00:00,Chevalier,0.100,0.858,0.911,1.640,*
6,*,*,*,*,1909,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1909-04-12 00:00:00,Goldthorpe,0.100,1.737,3.114,1.680,*
6,*,*,*,*,1910,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1910-03-22 00:00:00,Goldthorpe,0.100,0.859,1.116,1.490,*
6,*,*,*,*,1911,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1911-04-10 00:00:00,Goldthorpe,0.100,0.260,0.706,2.510,*
6,*,*,*,*,1912,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1912-04-09 00:00:00,Goldthorpe,0.100,1.233,2.202,1.780,*
6,*,*,*,*,1913,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1913-03-31 00:00:00,Chevalier,0.100,1.331,1.640,1.890,*
6,*,*,*,*,1914,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1914-04-04 00:00:00,Chevalier,0.100,1.108,1.868,2.000,*
6,*,*,*,*,1915,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1915-03-31 00:00:00,Chevalier,0.100,0.963,1.600,2.000,*
6,*,*,*,*,1916,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1916-04-13 00:00:00,Chevalier,0.100,1.478,2.338,1.680,*
6,*,*,*,*,1917,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1917-04-23 00:00:00,Chevalier,0.100,1.370,1.630,1.730,*
6,*,*,*,*,1918,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1918-03-26 00:00:00,Chevalier,0.100,1.234,1.286,1.530,*
6,*,*,*,*,1919,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1919-04-19 00:00:00,Chevalier,0.100,1.131,1.383,1.840,*
6,*,*,*,*,1920,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1920-04-07 00:00:00,Plumage ,0.100,0.996,1.606,1.590,*
6,*,*,*,*,1921,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1921-04-21 00:00:00,Chevalier,0.100,0.593,0.944,2.440,*
6,*,*,*,*,1922,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1922-04-18 00:00:00,Plumage Archer,0.100,1.683,2.018,1.650,*
6,*,*,*,*,1923,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1923-04-05 00:00:00,Plumage Archer,0.100,0.486,1.361,2.070,*
6,*,*,*,*,1924,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1924-03-10 00:00:00,Plumage Archer,0.100,0.733,1.226,1.440,*
6,*,*,*,*,1925,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1925-04-17 00:00:00,Plumage Archer,0.100,0.520,0.762,2.290,*
6,*,*,*,*,1926,N1*PK(NaMg),L0,0.000,*,nil,0.000,0,nil,0,N1*,23,P1,22,K1,25,(Na),0,(Mg),0,1926-04-09 00:00:00,Plumage Archer,0.100,0.919,1.476,1.960,*
7,*,*,*,*,1877,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,*,*,0.100,1.218,1.506,*,24
7,*,*,*,*,1878,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,06/03/1878,*,0.100,1.075,1.543,*,24
7,*,*,*,*,1879,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,18/03/1879,*,0.100,0.743,1.388,*,24
7,*,*,*,*,1880,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,20/03/1880,*,0.100,1.222,1.650,*,*
7,*,*,*,*,1881,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,11/04/1881,Chevalier,0.100,1.809,1.833,*,*
7,*,*,*,*,1882,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,25/03/1882,Chevalier,0.100,1.548,2.498,*,*
7,*,*,*,*,1883,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,31/03/1883,Oakshott's Golden Melon,0.100,1.435,1.751,*,*
7,*,*,*,*,1884,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,20/03/1884,Oakshott's Golden Melon,0.100,1.967,2.356,*,*
7,*,*,*,*,1885,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,28/03/1885,Oakshott's Golden Melon,0.100,1.249,1.391,1.980,*
7,*,*,*,*,1886,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,10/04/1886,Golden Melon,0.100,1.028,1.152,1.890,*
7,*,*,*,*,1887,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,22/03/1887,Golden Melon,0.100,1.208,1.341,1.960,*
7,*,*,*,*,1888,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,04/04/1888,*,0.100,0.945,1.041,1.810,*
7,*,*,*,*,1889,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,13/03/1889,Webb's Melon,0.100,0.746,0.820,1.880,*
7,*,*,*,*,1890,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,02/04/1890,Golden Melon,0.100,1.448,1.513,1.730,*
7,*,*,*,*,1891,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,26/03/1891,Golden Melon,0.100,1.106,1.400,1.890,*
7,*,*,*,*,1892,Nil,L0,0.000,*,nil,0.000,0,nil,0,nil,0,nil,0,nil,0,nil,0,nil,0,30/03/1892,Golden Melon,0.100,1.332,1.553,1.670,*
