site,plot,block,sub-plot,harvest_year,liming_factor_level,lime_date,annual_lime ,cumulative_lime ,p_factor_level,p_rate_annual,p_rate_cumulative,k_factor_level,k_rate_annual,mg_factor_level,mg_rate_annual,mn_factor_level,mn_rate_annual,s_factor_level,s_rate_annual,n_basal_rate,k_basal_rate,mg_basal_rate,crop,variety,sow_date,harvest_date,yield,%_dry_matter,note
Rothamsted,29,2,-,1981,0,*,0.000,0.000,(0)P1,25.000,25.000,-,*,-,*,-,*,-,*,80,120,100,spring oats,peniarth,1981-04-13,1981-09-10,2.260,85.000,0
Rothamsted,30,2,-,1981,L,*,0.000,7.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,100,spring oats,peniarth,1981-04-13,1981-09-10,3.250,85.000,0
Rothamsted,31,2,-,1981,H,*,0.000,30.000,(P)P2,25.000,520.000,-,*,-,*,-,*,-,*,80,120,100,spring oats,peniarth,1981-04-13,1981-09-10,2.980,85.000,0
Rothamsted,32,2,-,1981,H,*,0.000,30.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,100,spring oats,peniarth,1981-04-13,1981-09-10,2.600,85.000,0
Rothamsted,1,1,-,1982,0,*,0.000,0.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.310,85.000,0
Rothamsted,2,1,-,1982,0,*,0.000,0.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.220,85.000,3
Rothamsted,3,1,-,1982,H,1981-12-03,10.000,40.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.140,85.000,0
Rothamsted,4,1,-,1982,L,1981-12-03,2.000,9.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.430,85.000,0
Rothamsted,5,1,-,1982,0,*,0.000,0.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.580,85.000,0
Rothamsted,6,1,-,1982,M,1981-12-03,5.000,20.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.250,85.000,0
Rothamsted,7,1,-,1982,L,1981-12-03,2.000,9.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.200,85.000,0
Rothamsted,8,1,-,1982,H,1981-12-03,10.000,40.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.440,85.000,0
Rothamsted,9,1,-,1982,M,1981-12-03,5.000,20.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.180,85.000,3
Rothamsted,10,1,-,1982,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.090,85.000,0
Rothamsted,11,1,-,1982,L,1981-12-03,2.000,9.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.660,85.000,0
Rothamsted,12,1,-,1982,L,1981-12-03,2.000,9.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.900,85.000,3
Rothamsted,13,1,-,1982,M,1981-12-03,5.000,20.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.600,85.000,0
Rothamsted,14,1,-,1982,H,1981-12-03,10.000,40.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.580,85.000,3
Rothamsted,15,1,-,1982,H,1981-12-03,10.000,40.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.830,85.000,0
Rothamsted,16,1,-,1982,M,1981-12-03,5.000,20.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.400,85.000,0
Rothamsted,17,2,-,1982,M,1981-12-03,5.000,20.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.270,85.000,3
Rothamsted,18,2,-,1982,M,1981-12-03,5.000,20.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.340,85.000,0
Rothamsted,19,2,-,1982,M,1981-12-03,5.000,20.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.110,85.000,0
Rothamsted,20,2,-,1982,0,*,0.000,0.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.730,85.000,0
Rothamsted,21,2,-,1982,M,1981-12-03,5.000,20.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.350,85.000,0
Rothamsted,22,2,-,1982,L,1981-12-03,2.000,9.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.930,85.000,3
Rothamsted,23,2,-,1982,0,*,0.000,0.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.900,85.000,0
Rothamsted,24,2,-,1982,L,1981-12-03,2.000,9.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.500,85.000,0
Rothamsted,25,2,-,1982,L,1981-12-03,2.000,9.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.110,85.000,0
Rothamsted,26,2,-,1982,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.330,85.000,0
Rothamsted,27,2,-,1982,H,1981-12-03,10.000,40.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.280,85.000,3
Rothamsted,28,2,-,1982,H,1981-12-03,10.000,40.000,(P)P3,50.000,620.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.470,85.000,0
Rothamsted,29,2,-,1982,0,*,0.000,0.000,(0)P1,50.000,75.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.180,85.000,3
Rothamsted,30,2,-,1982,L,1981-12-03,2.000,9.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.090,85.000,0
Rothamsted,31,2,-,1982,H,1981-12-03,10.000,40.000,(P)P2,0.000,520.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.210,85.000,0
Rothamsted,32,2,-,1982,H,1981-12-03,10.000,40.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,80,120,40,spring oats,peniarth,1982-04-14,1982-08-26,1.110,85.000,0
Rothamsted,1,1,-,1983,0,*,0.000,0.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,28.100,*,5
Rothamsted,2,1,-,1983,0,*,0.000,0.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,20.100,*,5
Rothamsted,3,1,-,1983,H,1982-11-26,10.000,50.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,26.600,*,5
Rothamsted,4,1,-,1983,L,1982-11-26,5.000,14.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,29.600,*,5
Rothamsted,5,1,-,1983,0,*,0.000,0.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,27.100,*,5
Rothamsted,6,1,-,1983,M,1982-11-26,3.000,23.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,26.800,*,5
Rothamsted,7,1,-,1983,L,1982-11-26,5.000,14.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,27.400,*,5
Rothamsted,8,1,-,1983,H,1982-11-26,10.000,50.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,31.900,*,5
Rothamsted,9,1,-,1983,M,1982-11-26,3.000,23.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,28.800,*,5
Rothamsted,10,1,-,1983,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,16.100,*,5
Rothamsted,11,1,-,1983,L,1982-11-26,5.000,14.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,34.200,*,5
Rothamsted,12,1,-,1983,L,1982-11-26,5.000,14.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,28.000,*,5
Rothamsted,13,1,-,1983,M,1982-11-26,3.000,23.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,34.700,*,5
Rothamsted,14,1,-,1983,H,1982-11-26,10.000,50.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,27.900,*,5
Rothamsted,15,1,-,1983,H,1982-11-26,10.000,50.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,32.900,*,5
Rothamsted,16,1,-,1983,M,1982-11-26,3.000,23.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,31.100,*,5
Rothamsted,17,2,-,1983,M,1982-11-26,3.000,23.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,29.700,*,5
Rothamsted,18,2,-,1983,M,1982-11-26,3.000,23.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,32.300,*,5
Rothamsted,19,2,-,1983,M,1982-11-26,3.000,23.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,26.400,*,5
Rothamsted,20,2,-,1983,0,*,0.000,0.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,27.600,*,5
Rothamsted,21,2,-,1983,M,1982-11-26,3.000,23.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,30.400,*,5
Rothamsted,22,2,-,1983,L,1982-11-26,5.000,14.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,29.500,*,5
Rothamsted,23,2,-,1983,0,*,0.000,0.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,31.700,*,5
Rothamsted,24,2,-,1983,L,1982-11-26,5.000,14.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,29.100,*,5
Rothamsted,25,2,-,1983,L,1982-11-26,5.000,14.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,32.100,*,5
Rothamsted,26,2,-,1983,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,22.500,*,5
Rothamsted,27,2,-,1983,H,1982-11-26,10.000,50.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,27.600,*,5
Rothamsted,28,2,-,1983,H,1982-11-26,10.000,50.000,(P)P3,50.000,670.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,31.500,*,5
Rothamsted,29,2,-,1983,0,*,0.000,0.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,17.400,*,5
Rothamsted,30,2,-,1983,L,1982-11-26,5.000,14.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,26.200,*,5
Rothamsted,31,2,-,1983,H,1982-11-26,10.000,50.000,(P)P2,50.000,570.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,26.200,*,5
Rothamsted,32,2,-,1983,H,1982-11-26,10.000,50.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,250,210,40,potatoes,pentland crown,1983-05-23,1983-10-28,26.100,*,5
Rothamsted,1,1,-,1984,0,*,0.000,0.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,2,1,-,1984,0,*,0.000,0.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,3,1,-,1984,H,*,0.000,50.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,4,1,-,1984,L,*,0.000,14.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,5,1,-,1984,0,*,0.000,0.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,6,1,-,1984,M,*,0.000,23.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,7,1,-,1984,L,*,0.000,14.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,8,1,-,1984,H,*,0.000,50.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,9,1,-,1984,M,*,0.000,23.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,10,1,-,1984,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,11,1,-,1984,L,*,0.000,14.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,12,1,-,1984,L,*,0.000,14.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,13,1,-,1984,M,*,0.000,23.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,14,1,-,1984,H,*,0.000,50.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,15,1,-,1984,H,*,0.000,50.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,16,1,-,1984,M,*,0.000,23.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,17,2,-,1984,M,*,0.000,23.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,18,2,-,1984,M,*,0.000,23.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,19,2,-,1984,M,*,0.000,23.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,20,2,-,1984,0,*,0.000,0.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,21,2,-,1984,M,*,0.000,23.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,22,2,-,1984,L,*,0.000,14.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,23,2,-,1984,0,*,0.000,0.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,24,2,-,1984,L,*,0.000,14.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,25,2,-,1984,L,*,0.000,14.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,26,2,-,1984,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,27,2,-,1984,H,*,0.000,50.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,28,2,-,1984,H,*,0.000,50.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,29,2,-,1984,0,*,0.000,0.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,30,2,-,1984,L,*,0.000,14.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,31,2,-,1984,H,*,0.000,50.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,32,2,-,1984,H,*,0.000,50.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,0,0,0,fallow,*,*,*,*,*,0
Rothamsted,1,1,-,1985,0,*,0.000,0.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,2,1,-,1985,0,*,0.000,0.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,3,1,-,1985,H,*,0.000,50.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.070,85.000,0
Rothamsted,4,1,-,1985,L,*,0.000,14.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,6.610,85.000,0
Rothamsted,5,1,-,1985,0,*,0.000,0.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,6,1,-,1985,M,*,0.000,23.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,5.320,85.000,0
Rothamsted,7,1,-,1985,L,*,0.000,14.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,5.370,85.000,0
Rothamsted,8,1,-,1985,H,*,0.000,50.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.570,85.000,0
Rothamsted,9,1,-,1985,M,*,0.000,23.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.000,85.000,0
Rothamsted,10,1,-,1985,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,11,1,-,1985,L,*,0.000,14.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.130,85.000,0
Rothamsted,12,1,-,1985,L,*,0.000,14.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,5.110,85.000,0
Rothamsted,13,1,-,1985,M,*,0.000,23.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.230,85.000,0
Rothamsted,14,1,-,1985,H,*,0.000,50.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.710,85.000,0
Rothamsted,15,1,-,1985,H,*,0.000,50.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.280,85.000,0
Rothamsted,16,1,-,1985,M,*,0.000,23.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.100,85.000,0
Rothamsted,17,2,-,1985,M,*,0.000,23.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.730,85.000,0
Rothamsted,18,2,-,1985,M,*,0.000,23.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.300,85.000,0
Rothamsted,19,2,-,1985,M,*,0.000,23.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.220,85.000,0
Rothamsted,20,2,-,1985,0,*,0.000,0.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,21,2,-,1985,M,*,0.000,23.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.220,85.000,0
Rothamsted,22,2,-,1985,L,*,0.000,14.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,5.580,85.000,0
Rothamsted,23,2,-,1985,0,*,0.000,0.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,24,2,-,1985,L,*,0.000,14.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.690,85.000,0
Rothamsted,25,2,-,1985,L,*,0.000,14.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.730,85.000,0
Rothamsted,26,2,-,1985,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,27,2,-,1985,H,*,0.000,50.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.630,85.000,0
Rothamsted,28,2,-,1985,H,*,0.000,50.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,8.100,85.000,0
Rothamsted,29,2,-,1985,0,*,0.000,0.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,0.000,85.000,0
Rothamsted,30,2,-,1985,L,*,0.000,14.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,2.380,85.000,0
Rothamsted,31,2,-,1985,H,*,0.000,50.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,7.860,85.000,0
Rothamsted,32,2,-,1985,H,*,0.000,50.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,113,72,0,spring barley,klaxon,1985-03-18,1985-08-23,6.980,85.000,0
Rothamsted,1,1,-,1986,0,*,0.000,0.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,7.220,85.000,0
Rothamsted,2,1,-,1986,0,*,0.000,0.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,4.120,85.000,0
Rothamsted,3,1,-,1986,H,*,0.000,50.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,7.540,85.000,0
Rothamsted,4,1,-,1986,L,*,0.000,14.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,8.180,85.000,0
Rothamsted,5,1,-,1986,0,*,0.000,0.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,7.240,85.000,0
Rothamsted,6,1,-,1986,M,*,0.000,23.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,7.420,85.000,0
Rothamsted,7,1,-,1986,L,*,0.000,14.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,7.800,85.000,0
Rothamsted,8,1,-,1986,H,*,0.000,50.000,(P)P2,0.000,570.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,8.700,85.000,0
Rothamsted,9,1,-,1986,M,*,0.000,23.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,7.820,85.000,0
Rothamsted,10,1,-,1986,0,*,0.000,0.000,(0)P0,0.000,0.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,4.930,85.000,0
Rothamsted,11,1,-,1986,L,*,0.000,14.000,(P)P3,0.000,670.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,8.500,85.000,0
Rothamsted,12,1,-,1986,L,*,0.000,14.000,(0)P1,0.000,75.000,-,*,-,*,-,*,-,*,170,0,0,winter triticale,lasko,1985-10-23,1986-09-10,8.160,85.000,0
